"No.","Time","Source","Destination","Protocol","Length","Info"
"23","14:25:14.026614","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x294f, seq=1/256, ttl=64 (reply in 25)"
"36","14:25:15.010231","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2950, seq=1/256, ttl=64 (no response found!)"
"44","14:25:16.008691","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2951, seq=1/256, ttl=64 (reply in 46)"
"70","14:25:17.027123","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2952, seq=1/256, ttl=64 (reply in 72)"
"89","14:25:18.009212","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2953, seq=1/256, ttl=64 (no response found!)"
"97","14:25:19.018424","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2953, seq=2/512, ttl=64 (no response found!)"
"113","14:25:20.017913","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2953, seq=3/768, ttl=64 (no response found!)"
"123","14:25:21.022005","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2953, seq=4/1024, ttl=64 (no response found!)"
"130","14:25:22.019445","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2953, seq=5/1280, ttl=64 (no response found!)"
"132","14:25:22.019445","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2953, seq=5/1280, ttl=64 (no response found!)"
"140","14:25:22.029684","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2953, seq=5/1280, ttl=64 (no response found!)"
"169","14:25:23.088057","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2954, seq=1/256, ttl=64 (reply in 171)"
"176","14:25:24.075766","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"182","14:25:24.078839","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"304","14:25:24.156662","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"305","14:25:24.160245","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"306","14:25:24.161782","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"310","14:25:24.189429","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"311","14:25:24.196085","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"312","14:25:24.199158","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"313","14:25:24.203765","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"321","14:25:24.235508","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"323","14:25:24.239093","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"324","14:25:24.244725","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"328","14:25:24.265717","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"329","14:25:24.269301","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"330","14:25:24.271860","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"331","14:25:24.280564","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"335","14:25:24.308211","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"336","14:25:24.314867","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"337","14:25:24.327667","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"338","14:25:24.329203","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"343","14:25:24.335347","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"344","14:25:24.338931","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"345","14:25:24.342003","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"346","14:25:24.345075","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"351","14:25:24.376819","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"352","14:25:24.383986","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"353","14:25:24.383986","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"354","14:25:24.389107","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=1/256, ttl=64 (no response found!)"
"402","14:25:25.096757","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=2/512, ttl=64 (no response found!)"
"403","14:25:25.100341","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=2/512, ttl=64 (no response found!)"
"404","14:25:25.111604","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=2/512, ttl=64 (no response found!)"
"408","14:25:25.145398","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=2/512, ttl=64 (no response found!)"
"409","14:25:25.151541","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=2/512, ttl=64 (no response found!)"
"410","14:25:25.155124","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=2/512, ttl=64 (no response found!)"
"415","14:25:25.191989","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=2/512, ttl=64 (no response found!)"
"416","14:25:25.199157","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2955, seq=2/512, ttl=64 (no response found!)"
