"No.","Time","Source","Destination","Protocol","Length","Info"
"6","13:54:24.867853","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2330, seq=1/256, ttl=64 (reply in 8)"
"15","13:54:25.676875","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2331, seq=1/256, ttl=64 (no response found!)"
"23","13:54:26.679433","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2332, seq=1/256, ttl=64 (no response found!)"
"44","13:54:27.686600","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2332, seq=2/512, ttl=64 (reply in 46)"
"57","13:54:28.768012","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2334, seq=1/256, ttl=64 (reply in 59)"
"66","13:54:29.775694","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2335, seq=1/256, ttl=64 (reply in 68)"
"130","13:54:31.757257","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2337, seq=1/256, ttl=64 (no response found!)"
"135","13:54:31.760329","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2337, seq=1/256, ttl=64 (no response found!)"
"138","13:54:31.763402","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2337, seq=1/256, ttl=64 (no response found!)"
"142","13:54:31.763401","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2337, seq=1/256, ttl=64 (no response found!)"
"259","13:54:31.832520","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2337, seq=1/256, ttl=64 (no response found!)"
"260","13:54:31.841225","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2337, seq=1/256, ttl=64 (no response found!)"
"261","13:54:31.844808","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2337, seq=1/256, ttl=64 (no response found!)"
"262","13:54:31.850952","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2337, seq=1/256, ttl=64 (no response found!)"
"267","13:54:31.871944","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2337, seq=1/256, ttl=64 (no response found!)"
"268","13:54:31.882695","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2337, seq=1/256, ttl=64 (no response found!)"
"269","13:54:31.894473","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2337, seq=1/256, ttl=64 (no response found!)"
"270","13:54:31.898568","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2337, seq=1/256, ttl=64 (no response found!)"
"274","13:54:31.927754","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2337, seq=1/256, ttl=64 (no response found!)"
"275","13:54:31.929800","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2337, seq=1/256, ttl=64 (no response found!)"
"276","13:54:31.933385","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2337, seq=1/256, ttl=64 (no response found!)"
"277","13:54:31.942601","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2337, seq=1/256, ttl=64 (no response found!)"
"281","13:54:31.967177","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2337, seq=1/256, ttl=64 (no response found!)"
"282","13:54:31.967176","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2337, seq=1/256, ttl=64 (no response found!)"
"283","13:54:31.967690","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2337, seq=1/256, ttl=64 (no response found!)"
"284","13:54:31.967689","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x2337, seq=1/256, ttl=64 (no response found!)"
