"No.","Time","Source","Destination","Protocol","Length","Info"
"6","13:53:09.048142","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22ec, seq=1/256, ttl=64 (reply in 8)"
"41","13:53:10.057357","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22ed, seq=1/256, ttl=64 (reply in 43)"
"51","13:53:11.044046","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22ee, seq=1/256, ttl=64 (reply in 53)"
"59","13:53:12.045073","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22ef, seq=1/256, ttl=64 (reply in 61)"
"78","13:53:14.052749","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f0, seq=2/512, ttl=64 (no response found!)"
"87","13:53:15.051727","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f0, seq=3/768, ttl=64 (no response found!)"
"92","13:53:16.046606","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f0, seq=4/1024, ttl=64 (no response found!)"
"110","13:53:17.048139","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f0, seq=5/1280, ttl=64 (no response found!)"
"125","13:53:19.117261","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=1/256, ttl=64 (no response found!)"
"127","13:53:19.121869","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=1/256, ttl=64 (no response found!)"
"136","13:53:19.125455","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=1/256, ttl=64 (no response found!)"
"142","13:53:19.130061","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=1/256, ttl=64 (no response found!)"
"252","13:53:19.205839","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=1/256, ttl=64 (no response found!)"
"253","13:53:19.209935","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=1/256, ttl=64 (no response found!)"
"254","13:53:19.215058","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=1/256, ttl=64 (no response found!)"
"258","13:53:19.259086","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=1/256, ttl=64 (no response found!)"
"260","13:53:19.304656","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=1/256, ttl=64 (no response found!)"
"263","13:53:19.331278","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=1/256, ttl=64 (no response found!)"
"264","13:53:19.336399","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=1/256, ttl=64 (no response found!)"
"265","13:53:19.345103","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=1/256, ttl=64 (no response found!)"
"270","13:53:19.360463","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=1/256, ttl=64 (no response found!)"
"271","13:53:19.365071","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=1/256, ttl=64 (no response found!)"
"272","13:53:19.382478","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=1/256, ttl=64 (no response found!)"
"273","13:53:19.390670","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=1/256, ttl=64 (no response found!)"
"275","13:53:19.435726","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=1/256, ttl=64 (no response found!)"
"276","13:53:19.443919","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=1/256, ttl=64 (no response found!)"
"313","13:53:20.183819","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=2/512, ttl=64 (no response found!)"
"316","13:53:20.218123","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=2/512, ttl=64 (no response found!)"
"317","13:53:20.218124","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=2/512, ttl=64 (no response found!)"
"322","13:53:20.261643","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=2/512, ttl=64 (no response found!)"
"332","13:53:21.118286","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f2, seq=3/768, ttl=64 (reply in 334)"
"348","13:53:23.202254","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f5, seq=1/256, ttl=64 (reply in 350)"
"356","13:53:24.199687","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f6, seq=1/256, ttl=64 (reply in 358)"
"370","13:53:25.195595","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f7, seq=1/256, ttl=64 (no response found!)"
"397","13:53:27.200205","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22f9, seq=1/256, ttl=64 (reply in 399)"
"403","13:53:28.218126","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22fa, seq=1/256, ttl=64 (reply in 405)"
"417","13:53:29.217102","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22fb, seq=1/256, ttl=64 (reply in 419)"
"430","13:53:31.206863","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22fc, seq=2/512, ttl=64 (reply in 432)"
"436","13:53:31.279054","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22fd, seq=1/256, ttl=64 (reply in 438)"
"444","13:53:32.299025","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22fe, seq=1/256, ttl=64 (reply in 446)"
"461","13:53:33.298001","192.168.0.100","192.168.0.1","ICMP","138","Echo (ping) request  id=0x22ff, seq=1/256, ttl=64 (reply in 462)"
