1054,14:46:40.714,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c6f, seq=1/256, ttl=64 (reply in 1056)"
1077,14:46:41.708,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c70, seq=1/256, ttl=64 (reply in 1079)"
1087,14:46:42.709,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c71, seq=1/256, ttl=64 (reply in 1089)"
1102,14:46:44.705,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c73, seq=1/256, ttl=64 (reply in 1104)"
1110,14:46:45.714,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c74, seq=1/256, ttl=64 (reply in 1112)"
1123,14:46:47.715,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c76, seq=1/256, ttl=64 (reply in 1125)"
1137,14:46:49.720,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c77, seq=2/512, ttl=64 (no response found!)"
1153,14:46:50.729,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c77, seq=3/768, ttl=64 (no response found!)"
1158,14:46:51.720,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c77, seq=4/1024, ttl=64 (no response found!)"
1168,14:46:52.718,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c77, seq=5/1280, ttl=64 (no response found!)"
1199,14:46:53.799,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c78, seq=1/256, ttl=64 (reply in 1201)"
1207,14:46:54.784,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c79, seq=1/256, ttl=64 (no response found!)"
2120,14:46:56.785,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c7b, seq=1/256, ttl=64 (no response found!)"
2222,14:46:57.789,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c7b, seq=2/512, ttl=64 (reply in 2224)"
2226,14:46:57.861,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c7c, seq=1/256, ttl=64 (reply in 2228)"
2256,14:46:58.880,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c7d, seq=1/256, ttl=64 (reply in 2258)"
2266,14:46:59.880,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c7e, seq=1/256, ttl=64 (reply in 2268)"
2294,14:47:00.882,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c7f, seq=1/256, ttl=64 (reply in 2296)"
943,14:47:14.942,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c89, seq=1/256, ttl=64 (no response found!)"
1072,14:47:17.027,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c8b, seq=1/256, ttl=64 (reply in 1074)"
1082,14:47:18.026,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c8c, seq=1/256, ttl=64 (reply in 1084)"
1116,14:47:21.024,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c8f, seq=1/256, ttl=64 (reply in 1118)"
1131,14:47:22.024,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c90, seq=1/256, ttl=64 (reply in 1133)"
1168,14:47:24.034,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c92, seq=1/256, ttl=64 (reply in 1170)"
1193,14:47:25.033,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c93, seq=1/256, ttl=64 (no response found!)"
1217,14:47:26.037,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c93, seq=2/512, ttl=64 (no response found!)"
1231,14:47:27.047,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c93, seq=3/768, ttl=64 (no response found!)"
1298,14:47:31.105,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c95, seq=1/256, ttl=64 (reply in 1300)"
1309,14:47:32.121,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c96, seq=1/256, ttl=64 (no response found!)"
1536,14:47:33.150,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c96, seq=2/512, ttl=64 (no response found!)"
1574,14:47:35.198,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c98, seq=1/256, ttl=64 (reply in 1576)"
1584,14:47:36.191,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c99, seq=1/256, ttl=64 (reply in 1586)"
1596,14:47:37.201,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c9a, seq=1/256, ttl=64 (reply in 1598)"
1609,14:47:38.219,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c9b, seq=1/256, ttl=64 (reply in 1611)"
1622,14:47:39.219,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c9c, seq=1/256, ttl=64 (reply in 1624)"
1660,14:47:41.194,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c9e, seq=1/256, ttl=64 (reply in 1662)"
1668,14:47:42.202,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2c9f, seq=1/256, ttl=64 (reply in 1670)"
1691,14:47:44.200,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2ca1, seq=1/256, ttl=64 (no response found!)"
1702,14:47:45.212,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2ca1, seq=2/512, ttl=64 (reply in 1704)"
1706,14:47:45.261,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2ca2, seq=1/256, ttl=64 (reply in 1708)"
1712,14:47:46.298,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2ca3, seq=1/256, ttl=64 (reply in 1714)"
3,14:47:59.536,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2caf, seq=1/256, ttl=64 (reply in 5)"
12,14:48:00.386,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cb0, seq=1/256, ttl=64 (reply in 14)"
179,14:48:02.404,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cb2, seq=1/256, ttl=64 (reply in 181)"
336,14:48:03.396,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cb3, seq=1/256, ttl=64 (reply in 338)"
540,14:48:04.397,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cb4, seq=1/256, ttl=64 (reply in 542)"
590,14:48:05.395,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cb5, seq=1/256, ttl=64 (no response found!)"
623,14:48:06.392,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cb6, seq=1/256, ttl=64 (no response found!)"
648,14:48:08.402,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cb8, seq=1/256, ttl=64 (no response found!)"
832,14:48:09.438,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cb8, seq=2/512, ttl=64 (no response found!)"
887,14:48:10.399,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cb8, seq=3/768, ttl=64 (reply in 889)"
890,14:48:10.474,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cb9, seq=1/256, ttl=64 (reply in 892)"
915,14:48:11.479,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cba, seq=1/256, ttl=64 (reply in 917)"
932,14:48:12.479,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cbb, seq=1/256, ttl=64 (reply in 934)"
964,14:48:14.498,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cbd, seq=1/256, ttl=64 (no response found!)"
988,14:48:15.477,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cbe, seq=1/256, ttl=64 (reply in 990)"
997,14:48:16.478,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cbf, seq=1/256, ttl=64 (reply in 999)"
1043,14:48:18.499,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cc1, seq=1/256, ttl=64 (reply in 1045)"
1053,14:48:19.498,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cc2, seq=1/256, ttl=64 (reply in 1055)"
1079,14:48:20.499,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cc3, seq=1/256, ttl=64 (reply in 1081)"
1113,14:48:21.478,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cc4, seq=1/256, ttl=64 (reply in 1115)"
1129,14:48:22.482,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cc5, seq=1/256, ttl=64 (reply in 1131)"
10,14:48:34.661,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cd0, seq=1/256, ttl=64 (reply in 12)"
51,14:48:36.652,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cd2, seq=1/256, ttl=64 (reply in 54)"
62,14:48:37.652,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cd3, seq=1/256, ttl=64 (reply in 64)"
74,14:48:38.653,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cd4, seq=1/256, ttl=64 (reply in 76)"
85,14:48:39.679,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cd5, seq=1/256, ttl=64 (reply in 87)"
99,14:48:40.677,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cd6, seq=1/256, ttl=64 (no response found!)"
114,14:48:41.653,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cd7, seq=1/256, ttl=64 (reply in 116)"
128,14:48:42.678,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cd8, seq=1/256, ttl=64 (reply in 130)"
222,14:48:44.678,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cda, seq=1/256, ttl=64 (no response found!)"
410,14:48:45.711,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cda, seq=2/512, ttl=64 (no response found!)"
440,14:48:46.678,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cda, seq=3/768, ttl=64 (reply in 442)"
444,14:48:46.754,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cdb, seq=1/256, ttl=64 (reply in 446)"
560,14:48:49.761,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cde, seq=1/256, ttl=64 (reply in 562)"
617,14:48:51.761,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2ce0, seq=1/256, ttl=64 (reply in 619)"
689,14:48:53.779,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2ce2, seq=1/256, ttl=64 (reply in 691)"
737,14:48:54.777,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2ce3, seq=1/256, ttl=64 (reply in 739)"
749,14:48:55.779,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2ce4, seq=1/256, ttl=64 (reply in 751)"
758,14:48:56.779,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2ce5, seq=1/256, ttl=64 (no response found!)"
3,14:49:07.289,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cee, seq=1/256, ttl=64 (reply in 6)"
18,14:49:07.961,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cef, seq=1/256, ttl=64 (reply in 20)"
28,14:49:08.966,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cf0, seq=1/256, ttl=64 (reply in 30)"
52,14:49:11.963,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cf3, seq=1/256, ttl=64 (reply in 54)"
61,14:49:12.965,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cf4, seq=1/256, ttl=64 (reply in 65)"
126,14:49:13.963,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cf5, seq=1/256, ttl=64 (no response found!)"
135,14:49:15.979,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cf7, seq=1/256, ttl=64 (reply in 137)"
161,14:49:16.979,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cf8, seq=1/256, ttl=64 (reply in 163)"
203,14:49:18.981,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cfa, seq=1/256, ttl=64 (reply in 205)"
218,14:49:20.971,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cfc, seq=1/256, ttl=64 (reply in 220)"
1247,14:49:21.994,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cfd, seq=1/256, ttl=64 (no response found!)"
1301,14:49:22.999,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cfd, seq=2/512, ttl=64 (reply in 1303)"
1317,14:49:24.076,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2cff, seq=1/256, ttl=64 (reply in 1319)"
1324,14:49:25.081,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2d00, seq=1/256, ttl=64 (reply in 1326)"
1335,14:49:26.085,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2d01, seq=1/256, ttl=64 (reply in 1337)"
1344,14:49:27.098,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2d02, seq=1/256, ttl=64 (reply in 1346)"
1360,14:49:28.075,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2d03, seq=1/256, ttl=64 (reply in 1362)"
1377,14:49:29.080,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2d04, seq=1/256, ttl=64 (reply in 1379)"
1387,14:49:30.089,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2d05, seq=1/256, ttl=64 (reply in 1389)"
1429,14:49:33.081,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2d08, seq=1/256, ttl=64 (no response found!)"
1441,14:49:34.085,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2d09, seq=1/256, ttl=64 (reply in 1443)"
1467,14:49:37.092,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2d0b, seq=2/512, ttl=64 (no response found!)"
1479,14:49:38.157,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2d0c, seq=1/256, ttl=64 (reply in 1481)"
1509,14:49:39.170,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2d0d, seq=1/256, ttl=64 (no response found!)"
12,14:49:54.279,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2d1b, seq=1/256, ttl=64 (reply in 14)"
22,14:49:55.278,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2d1c, seq=1/256, ttl=64 (reply in 24)"
48,14:49:56.279,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2d1d, seq=1/256, ttl=64 (reply in 50)"
65,14:49:57.279,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2d1e, seq=1/256, ttl=64 (reply in 67)"
1049,14:49:58.275,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2d1f, seq=1/256, ttl=64 (no response found!)"
1162,14:50:00.380,192.168.0.100,192.168.0.1,ICMP,134,"Echo (ping) request  id=0x2d21, seq=1/256, ttl=64 (reply in 1164)"
