"No.","Time","Source","Destination","Protocol","Length","Info"
"6","14:58:48.798218","192.168.0.1","192.168.0.100","ICMP","145","Destination unreachable (Port unreachable)"
"12","14:58:48.798218","192.168.0.1","192.168.0.100","ICMP","145","Destination unreachable (Port unreachable)"
"16","14:58:48.798218","192.168.0.1","192.168.0.100","ICMP","138","Destination unreachable (Network unreachable)"
"20","14:58:48.798217","192.168.0.1","192.168.0.100","ICMP","138","Destination unreachable (Network unreachable)"
"23","14:58:48.798218","192.168.0.1","192.168.0.100","ICMP","138","Destination unreachable (Network unreachable)"
"27","14:58:48.798729","192.168.0.1","192.168.0.100","ICMP","138","Destination unreachable (Network unreachable)"
"31","14:58:48.798729","192.168.0.1","192.168.0.100","ICMP","138","Destination unreachable (Network unreachable)"
"35","14:58:48.798730","192.168.0.1","192.168.0.100","ICMP","138","Destination unreachable (Network unreachable)"
"56","14:58:49.740873","192.168.0.1","192.168.0.100","ICMP","138","Destination unreachable (Network unreachable)"
"60","14:58:49.769026","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x2efd, seq=1/256, ttl=64 (reply in 62)"
"91","14:58:51.776192","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x2eff, seq=1/256, ttl=64 (reply in 93)"
"104","14:58:52.775676","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x2f00, seq=1/256, ttl=64 (reply in 106)"
"116","14:58:53.790017","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x2f01, seq=1/256, ttl=64 (reply in 118)"
"126","14:58:54.779781","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x2f02, seq=1/256, ttl=64 (reply in 128)"
"134","14:58:55.794114","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x2f03, seq=1/256, ttl=64 (no response found!)"
"137","14:58:55.795138","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x2f03, seq=1/256, ttl=64 (no response found!)"
"161","14:58:56.774148","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x2f04, seq=1/256, ttl=64 (no response found!)"
