"No.","Time","Source","Destination","Protocol","Length","Info"
"3","15:40:02.358964","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x36fe, seq=1/256, ttl=64 (no response found!)"
"8","15:40:02.438829","192.168.0.1","192.168.0.100","ICMP","155","Destination unreachable (Port unreachable)"
"12","15:40:02.440878","192.168.0.1","192.168.0.100","ICMP","155","Destination unreachable (Port unreachable)"
"16","15:40:02.443437","192.168.0.1","192.168.0.100","ICMP","155","Destination unreachable (Port unreachable)"
"20","15:40:02.445997","192.168.0.1","192.168.0.100","ICMP","155","Destination unreachable (Port unreachable)"
"45","15:40:03.356404","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x36ff, seq=1/256, ttl=64 (reply in 47)"
"47","15:40:03.356398","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x36ff, seq=1/256, ttl=64 (request in 45)"
"63","15:40:05.379445","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3701, seq=1/256, ttl=64 (reply in 65)"
"65","15:40:05.379437","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3701, seq=1/256, ttl=64 (request in 63)"
"75","15:40:06.379957","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3702, seq=1/256, ttl=64 (reply in 77)"
"77","15:40:06.379949","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3702, seq=1/256, ttl=64 (request in 75)"
"90","15:40:07.375349","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3703, seq=1/256, ttl=64 (reply in 92)"
"92","15:40:07.375341","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3703, seq=1/256, ttl=64 (request in 90)"
"99","15:40:08.376373","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3704, seq=1/256, ttl=64 (reply in 101)"
"101","15:40:08.376366","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3704, seq=1/256, ttl=64 (request in 99)"
"120","15:40:09.376884","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3705, seq=1/256, ttl=64 (reply in 122)"
"122","15:40:09.376877","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3705, seq=1/256, ttl=64 (request in 120)"
"131","15:40:10.361524","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3706, seq=1/256, ttl=64 (reply in 133)"
"133","15:40:10.361517","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3706, seq=1/256, ttl=64 (request in 131)"
