"No.","Time","Source","Destination","Protocol","Length","Info"
"4","15:41:15.980517","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x373e, seq=1/256, ttl=64 (reply in 6)"
"6","15:41:15.980518","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x373e, seq=1/256, ttl=64 (request in 4)"
"13","15:41:16.977957","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x373f, seq=1/256, ttl=64 (reply in 15)"
"15","15:41:16.977958","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x373f, seq=1/256, ttl=64 (request in 13)"
"20","15:41:17.985126","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3740, seq=1/256, ttl=64 (reply in 22)"
"22","15:41:17.985126","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3740, seq=1/256, ttl=64 (request in 20)"
"40","15:41:18.997925","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3741, seq=1/256, ttl=64 (reply in 42)"
"42","15:41:19.002598","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3741, seq=1/256, ttl=64 (request in 40)"
"48","15:41:19.974886","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3742, seq=1/256, ttl=64 (no response found!)"
"77","15:41:20.979494","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3742, seq=2/512, ttl=64 (no response found!)"
"83","15:41:21.980005","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3742, seq=3/768, ttl=64 (reply in 85)"
"85","15:41:21.980005","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3742, seq=3/768, ttl=64 (request in 83)"
"95","15:41:22.532005","192.168.0.1","192.168.0.100","ICMP","155","Destination unreachable (Port unreachable)"
"99","15:41:22.537127","192.168.0.1","192.168.0.100","ICMP","155","Destination unreachable (Port unreachable)"
"110","15:41:23.081445","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"116","15:41:23.086052","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"135","15:41:23.093733","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"237","15:41:23.164901","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"238","15:41:23.164901","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"239","15:41:23.172068","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"240","15:41:23.177700","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"245","15:41:23.206885","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"246","15:41:23.214053","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"247","15:41:23.223782","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"248","15:41:23.223781","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"253","15:41:23.248357","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"254","15:41:23.261669","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"258","15:41:23.289317","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"259","15:41:23.292389","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"260","15:41:23.292389","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"261","15:41:23.300580","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"266","15:41:23.322085","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"267","15:41:23.337445","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"268","15:41:23.341541","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"269","15:41:23.343589","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"274","15:41:23.349734","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"275","15:41:23.353317","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"276","15:41:23.359460","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"281","15:41:23.378918","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"282","15:41:23.385061","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"283","15:41:23.395302","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"284","15:41:23.402981","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=1/256, ttl=64 (no response found!)"
"303","15:41:24.093222","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=2/512, ttl=64 (no response found!)"
"304","15:41:24.094757","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=2/512, ttl=64 (no response found!)"
"305","15:41:24.094757","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=2/512, ttl=64 (no response found!)"
"306","15:41:24.099366","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=2/512, ttl=64 (no response found!)"
"310","15:41:24.123430","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=2/512, ttl=64 (no response found!)"
"311","15:41:24.125989","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=2/512, ttl=64 (no response found!)"
"312","15:41:24.128549","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=2/512, ttl=64 (no response found!)"
"313","15:41:24.135718","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=2/512, ttl=64 (no response found!)"
"317","15:41:24.157222","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=2/512, ttl=64 (no response found!)"
"319","15:41:24.174629","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=2/512, ttl=64 (no response found!)"
"324","15:41:24.198182","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=2/512, ttl=64 (no response found!)"
"325","15:41:24.198182","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=2/512, ttl=64 (no response found!)"
"326","15:41:24.198182","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=2/512, ttl=64 (no response found!)"
"327","15:41:24.207397","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=2/512, ttl=64 (no response found!)"
"338","15:41:25.089125","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3744, seq=3/768, ttl=64 (reply in 340)"
"340","15:41:25.090661","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3744, seq=3/768, ttl=64 (request in 338)"
"345","15:41:25.157222","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3745, seq=1/256, ttl=64 (reply in 347)"
"347","15:41:25.157222","192.168.0.1","192.168.0.100","ICMP","134","Echo (ping) reply    id=0x3745, seq=1/256, ttl=64 (request in 345)"
"363","15:41:26.175653","192.168.0.100","192.168.0.1","ICMP","134","Echo (ping) request  id=0x3746, seq=1/256, ttl=64 (reply in 365)"
